3.0,0.0,0.0,3.0,7.1417,24.0
3.0,1.0,1.0,1.0,7.4527664,11.342151
3.0,0.0,0.0,3.0,6.975,45.0
3.0,0.0,0.0,1.0,7.8958,33.0
3.0,0.0,0.0,3.0,7.05,20.0
3.0,0.0,1.0,3.0,7.25,47.0
2.0,0.0,1.0,3.0,13.0,29.0
2.0,0.0,0.0,3.0,13.0,25.0
2.0,0.0,0.0,1.0,15.0458,23.0
1.0,2.0,0.0,3.0,8.7611,19.0
1.0,0.0,1.0,3.0,26.55,37.0
3.0,0.0,0.0,3.0,9.2167,16.0
1.0,0.0,0.0,1.0,79.2,24.0
3.0,2.0,0.0,1.0,5.0819335,25.408611
3.0,0.0,0.0,3.0,7.75,22.0
3.0,0.0,1.0,3.0,7.925,24.0
3.0,0.0,0.0,2.0,6.75,19.0
2.0,0.0,0.0,3.0,11.5,18.0
2.0,1.0,1.0,3.0,12.25,19.0
3.0,0.0,0.0,3.0,7.7958,27.0
3.0,2.0,2.0,3.0,6.875,9.0
2.0,2.0,0.0,3.0,8.666667,36.5
2.0,0.0,0.0,3.0,13.0,42.0
2.0,0.0,0.0,3.0,12.525,51.0
1.0,0.0,1.0,3.0,33.3,22.0
3.0,0.0,0.0,3.0,8.05,55.5
3.0,2.0,0.0,3.0,4.8333335,40.5
3.0,0.0,0.0,3.0,7.3125,32.135014
1.0,1.0,0.0,1.0,30.6896,51.0
3.0,0.0,0.0,2.0,7.7333,16.0
3.0,0.0,0.0,3.0,8.05,30.0
3.0,0.0,0.0,3.0,8.6625,32.357296
3.0,2.0,8.0,3.0,6.3227277,8.689846
3.0,1.0,0.0,3.0,8.05,44.0
2.0,0.0,0.0,3.0,15.75,40.0
3.0,0.0,0.0,3.0,7.775,26.0
3.0,0.0,0.0,3.0,8.6625,17.0
3.0,1.0,4.0,3.0,6.6145835,1.0
3.0,2.0,0.0,3.0,6.8416667,9.0
1.0,1.0,0.0,3.0,27.5,37.271576
3.0,4.0,1.0,3.0,4.65,45.0
1.0,0.0,0.0,3.0,25.925,33.258156
3.0,0.0,0.0,3.0,56.4958,28.0
1.0,0.0,0.0,3.0,33.5,61.0
3.0,1.0,4.0,2.0,4.8541665,4.0
3.0,1.0,1.0,3.0,3.7110999,1.0
3.0,0.0,0.0,3.0,7.925,21.0
1.0,0.0,0.0,1.0,30.6958,56.0
3.0,1.0,1.0,3.0,2.6180665,18.0
3.0,1.0,3.0,3.0,5.09334,5.6408253
1.0,0.0,0.0,1.0,28.7125,50.0
2.0,0.0,0.0,3.0,13.0,30.0
3.0,0.0,0.0,3.0,0.0,36.0
3.0,2.0,8.0,3.0,6.3227277,6.2038074
2.0,0.0,0.0,1.0,15.05,18.447737
3.0,2.0,4.0,3.0,4.4839287,9.0
2.0,1.0,2.0,3.0,9.75,1.0
3.0,2.0,0.0,3.0,7.3416667,4.0
1.0,0.0,0.0,3.0,50.0,37.22216
3.0,0.0,1.0,2.0,7.75,30.451698
1.0,0.0,0.0,3.0,26.55,45.0
3.0,1.0,1.0,2.0,5.1666665,40.0
3.0,0.0,0.0,3.0,7.8958,36.0
2.0,0.0,0.0,3.0,13.0,32.0
2.0,0.0,0.0,3.0,13.0,19.0
3.0,0.0,1.0,3.0,3.9271,19.0
2.0,1.0,1.0,3.0,8.666667,3.0
1.0,0.0,0.0,1.0,27.7208,44.0
1.0,0.0,0.0,1.0,146.5208,58.0
3.0,0.0,0.0,2.0,7.75,25.211775
3.0,1.0,0.0,3.0,4.2021,42.0
3.0,0.0,0.0,2.0,7.75,20.034605
2.0,0.0,0.0,3.0,13.0,24.0
3.0,0.0,0.0,3.0,9.5,28.0
3.0,2.0,8.0,3.0,6.3227277,42.146576
3.0,0.0,0.0,3.0,6.4958,34.0
3.0,0.0,0.0,1.0,7.225,45.5
3.0,0.0,0.0,3.0,8.05,18.0
3.0,1.0,0.0,3.0,5.23125,2.0
3.0,0.0,1.0,3.0,7.925,32.0
3.0,0.0,0.0,1.0,18.7875,26.0
3.0,0.0,0.0,2.0,7.75,16.0
1.0,0.0,0.0,1.0,31.0,40.0
3.0,0.0,0.0,3.0,7.05,24.0
2.0,0.0,0.0,3.0,21.0,35.0
3.0,0.0,0.0,3.0,7.25,22.0
2.0,0.0,0.0,3.0,13.0,30.0
3.0,0.0,1.0,2.0,3.875,25.328064
1.0,0.0,1.0,1.0,56.6375,31.0
3.0,0.0,0.0,3.0,7.925,27.0
2.0,0.0,1.0,3.0,13.5,42.0
1.0,0.0,0.0,1.0,76.2917,32.0
2.0,0.0,0.0,3.0,10.5,30.0
3.0,0.0,0.0,3.0,8.05,16.0
2.0,0.0,0.0,3.0,13.0,27.0
3.0,0.0,0.0,3.0,8.05,51.0
3.0,0.0,0.0,3.0,7.8958,32.231056
1.0,0.0,1.0,3.0,45.0,38.0
3.0,0.0,0.0,3.0,9.35,22.0
2.0,0.0,0.0,3.0,10.5,19.0
3.0,0.0,0.0,3.0,7.25,20.5
2.0,0.0,0.0,3.0,13.0,18.0
3.0,1.0,3.0,3.0,5.09334,16.49316
1.0,0.0,1.0,3.0,41.7375,35.0
3.0,0.0,0.0,3.0,7.775,29.0
2.0,0.0,0.0,3.0,13.5,59.0
3.0,2.0,4.0,3.0,4.4839287,5.0
2.0,0.0,0.0,3.0,10.5,24.0
3.0,0.0,0.0,3.0,7.55,24.213606
2.0,0.0,1.0,3.0,13.0,44.0
2.0,2.0,0.0,3.0,8.75,8.0
2.0,0.0,0.0,3.0,10.5,19.0
2.0,0.0,0.0,3.0,12.275,33.0
3.0,0.0,1.0,1.0,7.2271,14.281135
3.0,0.0,1.0,2.0,7.75,18.541842
2.0,0.0,0.0,3.0,10.5,29.0
3.0,0.0,0.0,3.0,7.125,22.0
3.0,0.0,0.0,1.0,7.225,30.0
1.0,0.0,2.0,2.0,30.0,44.0
3.0,0.0,0.0,3.0,7.775,25.0
2.0,2.0,0.0,3.0,4.8333335,24.0
1.0,1.0,1.0,3.0,17.518066,37.0
2.0,0.0,1.0,3.0,13.0,54.0
3.0,0.0,0.0,3.0,7.25,32.124725
3.0,1.0,1.0,3.0,3.4875,29.0
1.0,0.0,0.0,3.0,26.55,62.0
3.0,0.0,1.0,3.0,8.05,30.0
3.0,2.0,0.0,3.0,6.7374997,41.0
3.0,2.0,0.0,1.0,5.0819335,29.0
1.0,0.0,0.0,1.0,79.2,38.18919
1.0,0.0,0.0,3.0,86.5,30.0
1.0,0.0,0.0,1.0,512.3292,35.0
2.0,1.0,0.0,3.0,13.0,50.0
3.0,0.0,0.0,2.0,7.75,25.211775
3.0,2.0,4.0,3.0,4.4839287,3.0
1.0,1.0,1.0,3.0,26.550001,52.0
1.0,0.0,0.0,3.0,0.0,40.0
3.0,0.0,0.0,2.0,7.75,20.034605
2.0,0.0,0.0,3.0,10.5,36.0
3.0,1.0,4.0,3.0,6.6145835,16.0
3.0,0.0,1.0,3.0,3.8875,25.0
1.0,1.0,0.0,3.0,76.73125,58.0
1.0,0.0,0.0,3.0,135.6333,35.0
1.0,0.0,0.0,3.0,31.0,34.093765
3.0,0.0,0.0,3.0,0.0,25.0
2.0,1.0,0.0,3.0,9.75,41.0
1.0,1.0,0.0,1.0,14.85,37.0
3.0,0.0,0.0,2.0,7.75,20.034605
1.0,0.0,1.0,3.0,38.97915,63.0
3.0,0.0,0.0,3.0,7.75,45.0
2.0,0.0,0.0,3.0,0.0,29.96027
3.0,1.0,4.0,2.0,4.8541665,7.0
3.0,1.0,1.0,3.0,6.75,35.0
3.0,0.0,0.0,2.0,7.75,65.0
3.0,0.0,0.0,3.0,7.8542,28.0
3.0,0.0,0.0,3.0,9.5,16.0
3.0,0.0,0.0,3.0,8.05,19.0
1.0,0.0,0.0,3.0,26.0,33.270508
3.0,0.0,0.0,1.0,8.6625,33.0
3.0,0.0,0.0,3.0,9.5,30.0
3.0,0.0,0.0,3.0,7.8958,22.0
2.0,0.0,0.0,3.0,13.0,42.0
3.0,0.0,0.0,2.0,7.75,22.0
1.0,0.0,0.0,3.0,78.85,26.0
1.0,0.0,1.0,1.0,45.5396,19.0
2.0,0.0,0.0,1.0,12.875,36.0
3.0,0.0,0.0,3.0,8.85,24.0
3.0,0.0,0.0,3.0,7.8958,24.0
1.0,0.0,0.0,1.0,27.7208,19.56329
3.0,0.0,0.0,1.0,7.2292,23.5
1.0,2.0,1.0,3.0,37.8875,2.0
1.0,0.0,0.0,3.0,30.5,34.01144
1.0,1.0,0.0,1.0,123.7604,50.0
3.0,0.0,0.0,2.0,7.75,20.034605
3.0,0.0,2.0,2.0,7.75,26.720406
3.0,0.0,0.0,3.0,0.0,19.0
2.0,0.0,0.0,2.0,12.35,18.29699
3.0,0.0,0.0,3.0,8.05,32.256447
1.0,2.0,1.0,3.0,37.8875,0.92
1.0,0.0,0.0,1.0,110.8833,22.974655
1.0,0.0,1.0,1.0,54.45,17.0
2.0,0.0,1.0,1.0,12.0,30.0
1.0,0.0,0.0,1.0,56.9292,30.0
1.0,0.0,0.0,1.0,83.1583,24.0
1.0,2.0,2.0,1.0,52.475,18.0
2.0,1.0,1.0,3.0,8.666667,26.0
3.0,0.0,0.0,3.0,7.8958,28.0
2.0,1.0,1.0,3.0,8.75,43.0
3.0,0.0,0.0,3.0,7.8542,26.0
2.0,0.0,1.0,3.0,13.0,24.0
2.0,0.0,0.0,3.0,14.0,54.0
1.0,2.0,0.0,3.0,54.955566,31.0
1.0,1.0,1.0,1.0,44.833332,40.0
3.0,0.0,0.0,3.0,7.25,22.0
3.0,0.0,0.0,3.0,7.8958,27.0
2.0,0.0,0.0,2.0,12.35,30.0
2.0,1.0,1.0,3.0,9.666667,22.0
3.0,2.0,8.0,3.0,6.3227277,42.146576
1.0,0.0,0.0,1.0,135.6333,36.0
3.0,0.0,0.0,3.0,6.2375,61.0
2.0,0.0,0.0,3.0,13.0,36.0
3.0,1.0,1.0,3.0,6.8416667,31.0
1.0,1.0,0.0,1.0,28.9896,16.0
3.0,0.0,2.0,2.0,7.75,17.049078
1.0,0.0,0.0,3.0,28.5,45.5
1.0,1.0,0.0,3.0,76.73125,38.0
3.0,0.0,2.0,3.0,6.0,16.0
1.0,0.0,1.0,3.0,66.825,47.998024
3.0,0.0,0.0,3.0,7.8958,32.231056
1.0,0.0,1.0,3.0,33.3,29.0
1.0,0.0,0.0,1.0,134.5,41.0
3.0,0.0,0.0,3.0,8.05,45.0
1.0,0.0,0.0,3.0,35.5,45.0
2.0,1.0,1.0,3.0,8.666667,2.0
1.0,2.0,3.0,3.0,43.833332,24.0
2.0,0.0,0.0,3.0,13.0,28.0
2.0,0.0,0.0,3.0,13.0,25.0
2.0,0.0,0.0,3.0,13.0,36.0
2.0,0.0,0.0,3.0,13.0,24.0
2.0,0.0,0.0,3.0,13.0,40.0
3.0,0.0,1.0,3.0,8.05,36.184265
3.0,1.0,1.0,3.0,5.2999997,3.0
3.0,0.0,0.0,3.0,8.6625,42.0
3.0,0.0,0.0,3.0,9.225,23.0
1.0,0.0,0.0,3.0,35.0,34.752377
3.0,1.0,1.0,1.0,2.4097333,15.0
3.0,0.0,1.0,3.0,8.9,25.0
3.0,0.0,0.0,1.0,7.225,18.130058
3.0,0.0,0.0,3.0,9.5,28.0
1.0,1.0,0.0,3.0,27.5,22.0
2.0,0.0,0.0,3.0,13.0,38.0
3.0,0.0,0.0,2.0,7.8792,20.04921
3.0,0.0,0.0,2.0,7.8792,20.04921
3.0,4.0,1.0,3.0,4.65,40.0
2.0,0.0,1.0,1.0,13.8604,29.0
3.0,1.0,0.0,1.0,7.2271,45.0
3.0,0.0,0.0,3.0,7.05,35.0
3.0,0.0,1.0,2.0,7.75,25.966091
3.0,0.0,0.0,3.0,7.25,30.0
1.0,0.0,1.0,1.0,37.625,60.0
3.0,0.0,0.0,1.0,7.2292,22.857023
3.0,0.0,0.0,2.0,7.75,20.034605
1.0,0.0,0.0,1.0,69.3,24.0
1.0,0.0,1.0,1.0,27.72085,25.0
3.0,0.0,1.0,3.0,3.2479,18.0
3.0,0.0,0.0,3.0,8.05,19.0
1.0,0.0,0.0,1.0,135.6333,22.0
3.0,1.0,3.0,3.0,4.215,3.0
1.0,0.0,1.0,1.0,41.0854,29.829895
3.0,0.0,0.0,3.0,7.25,22.0
1.0,2.0,0.0,1.0,70.5,27.0
3.0,0.0,0.0,1.0,4.0125,20.0
3.0,0.0,0.0,3.0,7.775,19.0
1.0,0.0,0.0,1.0,227.525,42.0
3.0,2.0,0.0,1.0,5.2472334,1.0
3.0,0.0,0.0,3.0,7.925,32.0
1.0,0.0,1.0,3.0,26.0,35.0
3.0,0.0,0.0,3.0,7.8958,32.231056
2.0,0.0,0.0,3.0,73.5,18.0
3.0,2.0,5.0,3.0,5.8625,1.0
2.0,0.0,0.0,3.0,13.0,36.0
3.0,0.0,0.0,2.0,7.7292,25.208351
2.0,0.0,0.0,1.0,12.0,17.0
1.0,2.0,1.0,3.0,30.0,36.0
3.0,0.0,0.0,3.0,7.7958,21.0
3.0,0.0,2.0,3.0,2.6416667,28.0
1.0,0.0,1.0,1.0,56.6375,23.0
3.0,2.0,0.0,3.0,5.566667,24.0
3.0,0.0,0.0,3.0,7.7958,22.0
3.0,0.0,0.0,3.0,7.8542,31.0
2.0,0.0,0.0,3.0,26.0,46.0
2.0,0.0,0.0,3.0,10.5,23.0
2.0,0.0,0.0,3.0,12.65,28.0
3.0,0.0,0.0,3.0,7.925,39.0
3.0,0.0,0.0,3.0,8.05,26.0
3.0,0.0,1.0,3.0,4.9125,21.0
3.0,0.0,1.0,3.0,7.925,28.0
3.0,0.0,0.0,3.0,8.6625,20.0
2.0,0.0,1.0,3.0,10.5,34.0
3.0,0.0,0.0,3.0,7.75,51.0
2.0,1.0,1.0,3.0,6.25,3.0
3.0,0.0,0.0,3.0,7.775,21.0
3.0,1.0,3.0,3.0,5.09334,16.49316
3.0,0.0,0.0,3.0,7.8958,32.231056
3.0,0.0,0.0,2.0,6.8583,25.064955
1.0,0.0,1.0,2.0,45.0,33.0
2.0,0.0,0.0,3.0,0.0,29.96027
3.0,0.0,0.0,3.0,7.925,44.0
3.0,0.0,0.0,3.0,8.05,34.381027
2.0,1.0,1.0,3.0,10.833333,34.0
2.0,2.0,0.0,3.0,4.3333335,18.0
2.0,0.0,0.0,3.0,13.0,30.0
3.0,2.0,0.0,3.0,8.05,10.0
3.0,0.0,0.0,1.0,7.8958,18.240507
3.0,0.0,0.0,2.0,7.7333,21.0
3.0,0.0,0.0,3.0,7.875,29.0
3.0,1.0,1.0,3.0,4.7999997,28.0
3.0,1.0,1.0,3.0,6.7374997,18.0
3.0,0.0,0.0,3.0,7.25,32.124725
2.0,0.0,1.0,3.0,13.0,28.0
2.0,0.0,0.0,3.0,26.0,19.0
3.0,0.0,0.0,2.0,7.75,25.211775
3.0,0.0,0.0,3.0,8.05,32.0
1.0,0.0,0.0,3.0,26.55,28.0
3.0,0.0,1.0,3.0,8.05,36.184265
2.0,0.0,1.0,3.0,13.0,42.0
3.0,0.0,0.0,3.0,7.125,17.0
1.0,0.0,1.0,3.0,27.95,50.0
1.0,2.0,1.0,3.0,30.0,14.0
3.0,2.0,2.0,3.0,6.875,21.0
2.0,3.0,2.0,3.0,3.125,24.0
1.0,4.0,1.0,3.0,43.833332,64.0
2.0,0.0,0.0,3.0,10.5,31.0
2.0,1.0,1.0,3.0,8.75,45.0
3.0,0.0,0.0,3.0,9.5,20.0
3.0,0.0,1.0,3.0,3.8875,25.0
2.0,0.0,0.0,3.0,13.0,28.0
3.0,0.0,0.0,3.0,8.1125,32.266735
1.0,2.0,0.0,3.0,27.2861,4.0
2.0,1.0,0.0,3.0,9.75,13.0
1.0,0.0,0.0,3.0,26.55,34.0
3.0,1.0,2.0,1.0,4.814575,5.0
1.0,0.0,0.0,3.0,30.5,52.0
2.0,2.0,1.0,3.0,6.9375,36.0
3.0,0.0,1.0,3.0,9.98335,33.32909
1.0,0.0,0.0,1.0,27.75,30.0
1.0,0.0,1.0,1.0,44.5521,49.0
3.0,0.0,0.0,3.0,8.05,32.256447
3.0,0.0,0.0,1.0,7.8958,29.0
1.0,0.0,0.0,3.0,26.55,65.0
1.0,0.0,1.0,3.0,25.93125,37.094482
2.0,0.0,0.0,3.0,10.5,50.0
3.0,0.0,0.0,2.0,7.75,25.211775
1.0,0.0,0.0,3.0,26.55,48.0
3.0,0.0,0.0,3.0,8.05,34.0
1.0,0.0,0.0,3.0,38.5,47.0
2.0,0.0,0.0,3.0,13.0,48.0
3.0,0.0,0.0,3.0,8.05,32.256447
3.0,0.0,0.0,3.0,7.05,38.0
2.0,0.0,0.0,3.0,0.0,29.96027
1.0,0.0,0.0,3.0,26.55,56.0
3.0,0.0,0.0,2.0,7.725,25.207659
3.0,1.0,2.0,1.0,4.814575,0.75
3.0,0.0,0.0,3.0,7.25,32.124725
3.0,0.0,0.0,3.0,8.6625,38.0
2.0,2.0,1.0,3.0,6.9375,33.0
2.0,0.0,0.0,1.0,13.7917,23.0
3.0,0.0,0.0,3.0,9.8375,22.0
1.0,0.0,0.0,3.0,52.0,37.551464
2.0,0.0,1.0,3.0,10.5,34.0
3.0,0.0,1.0,3.0,3.5229,29.0
3.0,0.0,0.0,3.0,7.5208,22.0
3.0,1.0,0.0,3.0,6.14375,2.0
3.0,2.0,5.0,3.0,5.8625,9.0
2.0,0.0,0.0,3.0,0.0,29.96027
3.0,0.0,0.0,3.0,8.05,50.0
3.0,0.0,0.0,3.0,9.5875,63.0
1.0,0.0,1.0,1.0,45.5396,25.0
3.0,1.0,3.0,3.0,5.09334,16.49316
1.0,0.0,1.0,3.0,45.0,35.0
1.0,0.0,0.0,1.0,29.7,58.0
3.0,0.0,0.0,3.0,8.05,30.0
3.0,1.0,1.0,3.0,5.2999997,9.0
3.0,0.0,1.0,3.0,9.98335,33.32909
3.0,0.0,0.0,3.0,7.25,21.0
1.0,0.0,0.0,3.0,30.5,55.0
1.0,0.0,0.0,1.0,49.5042,71.0
3.0,0.0,0.0,3.0,8.05,21.0
3.0,0.0,0.0,1.0,14.4583,19.321037
1.0,0.0,1.0,1.0,39.13335,54.0
3.0,0.0,0.0,3.0,15.1,33.417244
1.0,2.0,1.0,3.0,37.8875,25.0
3.0,0.0,0.0,3.0,7.7958,24.0
3.0,0.0,0.0,3.0,8.6625,17.0
3.0,0.0,0.0,2.0,7.75,21.0
3.0,0.0,0.0,2.0,7.6292,20.020952
3.0,0.0,0.0,3.0,9.5875,37.0
1.0,0.0,0.0,3.0,86.5,16.0
1.0,0.0,1.0,1.0,54.45,18.0
2.0,2.0,0.0,3.0,8.666667,33.0
1.0,0.0,0.0,3.0,26.55,33.361065
3.0,0.0,0.0,3.0,22.525,28.0
3.0,0.0,0.0,3.0,56.4958,26.0
3.0,0.0,0.0,2.0,7.75,29.0
3.0,0.0,0.0,3.0,8.05,32.256447
1.0,0.0,0.0,3.0,26.2875,36.0
1.0,0.0,1.0,1.0,29.7,54.0
3.0,0.0,0.0,3.0,7.4958,24.0
1.0,0.0,0.0,3.0,34.0208,47.0
2.0,0.0,0.0,3.0,10.5,34.0
3.0,0.0,0.0,2.0,24.15,27.912071
2.0,0.0,1.0,3.0,13.0,36.0
3.0,0.0,0.0,3.0,7.8958,32.0
1.0,0.0,0.0,3.0,93.5,30.0
3.0,0.0,0.0,3.0,7.8958,22.0
3.0,0.0,0.0,1.0,7.225,18.130058
1.0,1.0,0.0,1.0,28.9896,44.0
3.0,0.0,0.0,1.0,7.2292,18.130749
3.0,0.0,0.0,2.0,7.75,40.5
2.0,0.0,0.0,3.0,10.5,50.0
1.0,0.0,0.0,3.0,221.7792,65.50599
3.0,0.0,0.0,3.0,7.925,39.0
2.0,1.0,2.0,3.0,2.875,23.0
2.0,1.0,1.0,3.0,8.666667,2.0
3.0,0.0,0.0,1.0,7.2292,18.130749
3.0,1.0,1.0,1.0,2.4097333,17.0
3.0,2.0,0.0,1.0,7.4527664,26.04075
3.0,0.0,0.0,3.0,8.6625,30.0
2.0,2.0,0.0,3.0,8.75,7.0
1.0,0.0,0.0,3.0,26.55,45.0
1.0,0.0,0.0,1.0,106.425,30.0
3.0,0.0,0.0,3.0,14.5,33.31845
1.0,2.0,0.0,1.0,16.5,22.0
1.0,2.0,0.0,3.0,23.666666,36.0
3.0,2.0,4.0,3.0,4.467857,9.0
3.0,2.0,4.0,3.0,4.467857,11.0
2.0,0.0,1.0,3.0,13.0,32.0
1.0,0.0,1.0,1.0,53.2125,50.0
1.0,0.0,0.0,3.0,26.0,64.0
2.0,0.0,1.0,3.0,13.0,19.0
2.0,0.0,0.0,1.0,13.8625,18.252213
3.0,1.0,1.0,3.0,6.8416667,33.0
2.0,1.0,1.0,3.0,12.25,8.0
1.0,2.0,0.0,1.0,36.9611,17.0
2.0,0.0,0.0,3.0,26.0,27.0
3.0,0.0,0.0,2.0,7.8292,25.224815
3.0,0.0,0.0,1.0,7.225,22.0
3.0,0.0,0.0,3.0,7.775,22.0
1.0,0.0,0.0,3.0,26.55,62.0
1.0,0.0,1.0,1.0,19.8,48.0
1.0,0.0,0.0,1.0,227.525,52.461494
1.0,1.0,1.0,3.0,26.550001,39.0
3.0,0.0,1.0,3.0,8.7,36.0
3.0,0.0,0.0,2.0,7.75,25.211775
3.0,0.0,0.0,3.0,7.8958,40.0
2.0,0.0,0.0,3.0,13.5,28.0
3.0,0.0,0.0,3.0,8.05,32.256447
3.0,0.0,0.0,3.0,8.05,24.270119
3.0,0.0,2.0,3.0,8.05,24.0
